datetime,temp,tempmax,tempmin,humidity,precip,cloudcover,visibility,day,month,city_DaNang,city_Hanoi,city_HoChiMinh
2011-09-24,24.0,25.9,22.0,95.7,191.518,91.9,4.4,24,9,True,False,False
2011-09-25,26.2,29.2,24.0,88.1,2.8,70.1,9.7,25,9,False,False,True
2011-09-25,27.3,32.0,24.0,66.0,0.0,53.7,9.0,25,9,False,True,False
2011-09-25,23.6,25.0,22.0,90.4,23.897,91.5,5.3,25,9,True,False,False
2011-09-26,27.3,33.4,24.0,84.5,6.0,60.3,9.7,26,9,False,False,True
2011-09-26,23.6,24.4,22.0,97.0,85.037,92.1,4.7,26,9,True,False,False
2011-09-26,25.2,28.0,23.0,81.5,5.3,54.3,6.5,26,9,False,True,False
2011-09-27,26.0,29.0,23.0,91.7,8.386,90.3,6.6,27,9,True,False,False
2011-09-27,23.9,28.5,22.0,95.6,9.9,88.1,3.2,27,9,False,True,False
2011-09-27,25.7,29.0,23.0,89.7,13.0,79.7,8.1,27,9,False,False,True
2011-09-28,27.2,31.0,24.8,84.3,0.798,89.4,8.9,28,9,True,False,False
2011-09-28,27.5,32.2,24.0,86.7,0.2,45.3,6.2,28,9,False,True,False
2011-09-28,25.6,29.0,24.0,90.5,28.0,87.7,9.9,28,9,False,False,True
2011-09-29,27.4,31.0,25.0,82.2,0.002,91.1,11.6,29,9,True,False,False
2011-09-29,28.7,34.0,25.0,79.1,1.0,34.0,6.2,29,9,False,True,False
2011-09-29,27.1,32.0,24.0,83.6,2.1,72.8,10.4,29,9,False,False,True
2011-09-30,27.5,32.4,25.9,83.1,0.002,87.2,10.8,30,9,True,False,False
2011-09-30,23.0,27.0,21.0,89.9,27.0,82.1,8.7,30,9,False,True,False
2011-09-30,27.2,31.0,26.0,82.7,2.0,67.4,10.5,30,9,False,False,True
2011-10-01,27.3,32.0,24.0,84.6,0.0,90.7,9.5,1,10,True,False,False
2011-10-01,27.9,33.0,25.0,82.3,2.5,53.9,10.4,1,10,False,False,True
2011-10-01,22.1,24.0,20.9,93.3,3.6,86.9,8.4,1,10,False,True,False
2011-10-02,27.4,32.5,24.0,85.8,2.1,55.3,10.3,2,10,False,False,True
2011-10-02,25.4,27.9,24.0,91.2,19.778,91.2,8.1,2,10,True,False,False
2011-10-02,25.0,29.0,21.0,80.9,0.1,74.5,9.8,2,10,False,True,False
2011-10-03,25.1,29.0,23.0,96.4,25.7,86.4,8.9,3,10,False,False,True
2011-10-03,24.3,25.2,23.0,92.1,26.289,91.5,6.5,3,10,True,False,False
2011-10-03,23.9,26.0,22.0,70.5,3.0,87.1,10.1,3,10,False,True,False
2011-10-04,26.2,31.0,23.9,89.0,5.4,86.0,8.3,4,10,False,False,True
2011-10-04,22.3,23.4,21.0,91.8,53.077,92.0,6.4,4,10,True,False,False
2011-10-04,22.4,24.5,19.0,73.2,5.3,90.6,9.4,4,10,False,True,False
2011-10-05,25.1,27.0,24.0,93.7,7.0,84.1,9.0,5,10,False,False,True
2011-10-05,24.3,28.0,21.6,81.2,0.515,90.6,10.7,5,10,True,False,False
2011-10-05,19.9,21.0,19.0,93.5,21.1,90.8,7.7,5,10,False,True,False
2011-10-06,24.9,27.0,23.0,81.9,0.0,90.0,11.2,6,10,True,False,False
2011-10-06,20.4,21.1,19.0,95.0,5.3,91.0,5.8,6,10,False,True,False
2011-10-06,26.7,33.0,24.0,85.3,1.7,64.0,9.0,6,10,False,False,True
2011-10-07,22.0,23.0,20.8,96.3,13.0,90.8,6.5,7,10,False,True,False
2011-10-07,26.2,29.4,24.0,88.2,2.9,64.0,9.5,7,10,False,False,True
2011-10-07,25.9,30.0,23.0,80.3,0.001,70.7,10.3,7,10,True,False,False
2011-10-08,22.6,23.1,21.8,96.6,7.1,90.9,5.6,8,10,False,True,False
2011-10-08,26.4,31.0,24.0,89.7,8.9,64.1,9.7,8,10,False,False,True
2011-10-08,25.9,29.0,23.0,85.4,10.854,65.5,11.1,8,10,True,False,False
2011-10-09,25.2,29.1,22.3,89.8,0.7,63.6,7.9,9,10,False,True,False
2011-10-09,24.6,28.4,23.0,96.8,23.9,80.3,6.9,9,10,False,False,True
2011-10-09,24.1,26.0,22.1,96.1,145.262,91.2,6.1,9,10,True,False,False
2011-10-10,26.7,32.0,22.0,85.3,0.0,17.3,6.4,10,10,False,True,False
2011-10-10,26.6,31.2,23.6,86.4,4.9,82.8,9.3,10,10,False,False,True
2011-10-10,27.0,31.1,25.0,80.4,0.089,88.8,6.4,10,10,True,False,False
2011-10-11,27.5,33.0,21.9,82.4,13.2,35.0,7.2,11,10,False,True,False
2011-10-11,24.8,28.0,23.0,93.3,22.171,91.2,5.0,11,10,True,False,False
2011-10-11,26.5,29.7,24.0,89.6,8.5,68.1,9.1,11,10,False,False,True
2011-10-12,25.9,30.0,24.0,90.7,0.814,84.5,6.5,12,10,True,False,False
2011-10-12,26.2,32.0,24.0,89.1,14.7,66.7,9.4,12,10,False,False,True
2011-10-12,27.2,31.0,24.0,86.8,28.4,69.5,6.6,12,10,False,True,False
2011-10-13,26.2,29.2,24.0,88.3,0.022,86.0,7.5,13,10,True,False,False
2011-10-13,25.0,29.0,23.9,94.4,16.2,86.3,9.5,13,10,False,False,True
2011-10-13,27.2,31.0,25.0,88.7,2.0,45.7,6.3,13,10,False,True,False
2011-10-14,25.8,31.0,23.0,93.5,6.3,77.0,9.7,14,10,False,False,True
2011-10-14,26.2,29.0,24.0,83.6,2.0,70.2,7.8,14,10,False,True,False
2011-10-14,26.0,29.0,24.0,89.9,22.047,86.0,9.1,14,10,True,False,False
2011-10-15,26.3,30.0,24.0,77.5,0.4,55.7,9.5,15,10,False,True,False
2011-10-15,25.8,28.0,24.0,90.7,21.131,83.8,8.6,15,10,True,False,False
2011-10-15,27.5,32.2,24.0,83.2,0.0,53.6,9.2,15,10,False,False,True
2011-10-16,25.6,28.1,23.0,66.0,0.0,60.1,11.9,16,10,False,True,False
2011-10-16,24.5,25.9,23.0,97.0,205.348,92.0,5.1,16,10,True,False,False
2011-10-16,27.6,32.0,23.0,79.6,0.0,50.8,9.7,16,10,False,False,True
2011-10-17,25.6,30.0,22.0,69.2,0.0,49.2,9.1,17,10,False,True,False
2011-10-17,27.3,33.0,24.0,86.4,6.5,58.3,9.8,17,10,False,False,True
2011-10-17,23.4,25.0,22.0,97.4,115.457,90.4,4.5,17,10,True,False,False
2011-10-18,26.7,32.8,23.0,84.9,1.4,49.9,9.5,18,10,False,False,True
2011-10-18,24.2,26.0,23.0,91.8,69.944,90.9,5.5,18,10,True,False,False
2011-10-18,25.7,30.0,21.0,69.7,0.0,36.9,7.5,18,10,False,True,False
2011-10-19,26.8,34.0,23.0,83.6,2.0,53.8,9.3,19,10,False,False,True
2011-10-19,25.7,28.0,24.0,81.4,0.596,88.9,6.8,19,10,True,False,False
2011-10-19,26.0,30.0,22.0,71.9,0.0,34.7,6.7,19,10,False,True,False
2011-10-20,27.0,32.0,23.0,82.5,1.6,54.6,9.4,20,10,False,False,True
2011-10-20,25.6,28.2,23.0,85.3,0.0,89.7,6.8,20,10,True,False,False
2011-10-20,25.0,29.0,21.0,83.2,0.0,21.5,3.7,20,10,False,True,False
2011-10-21,27.1,31.0,23.0,82.0,1.4,46.3,10.0,21,10,False,False,True
2011-10-21,25.8,28.6,23.0,82.7,1.0,71.0,8.1,21,10,True,False,False
2011-10-21,25.1,28.0,23.0,86.1,0.8,54.0,2.8,21,10,False,True,False
2011-10-22,26.8,31.8,24.0,84.8,2.5,50.2,9.4,22,10,False,False,True
2011-10-22,25.2,30.0,22.0,81.8,0.0,17.1,3.2,22,10,False,True,False
2011-10-22,25.8,29.0,22.0,79.9,0.017,76.5,8.4,22,10,True,False,False
2011-10-23,25.7,30.3,21.0,80.6,0.0,19.7,4.3,23,10,False,True,False
2011-10-23,24.9,29.0,23.0,83.3,0.0,82.0,8.8,23,10,True,False,False
2011-10-23,26.7,32.6,23.0,85.5,16.2,62.5,8.2,23,10,False,False,True
2011-10-24,26.5,31.0,23.0,79.8,0.0,20.9,5.0,24,10,False,True,False
2011-10-24,25.9,29.0,22.0,85.4,2.988,63.7,8.9,24,10,True,False,False
2011-10-24,27.1,33.0,23.0,81.2,0.0,49.3,9.8,24,10,False,False,True
2011-10-25,26.2,29.4,24.0,83.6,0.042,64.8,8.1,25,10,True,False,False
2011-10-25,27.1,32.1,23.0,83.1,0.2,50.7,9.6,25,10,False,False,True
2011-10-25,25.4,28.0,23.0,77.5,4.1,42.7,8.2,25,10,False,True,False
2011-10-26,27.1,33.1,24.0,84.8,0.0,60.6,8.6,26,10,False,False,True
2011-10-26,23.5,25.4,22.0,79.6,0.0,77.5,8.9,26,10,False,True,False
2011-10-26,27.3,30.0,26.0,78.3,0.0,64.5,8.0,26,10,True,False,False
2011-10-27,27.8,33.1,23.0,75.4,0.5,50.9,8.8,27,10,False,False,True
2011-10-27,23.9,26.3,22.0,88.1,0.8,56.8,4.7,27,10,False,True,False
2011-10-27,25.7,28.0,24.1,86.1,8.946,74.7,6.6,27,10,True,False,False
2011-10-28,27.1,32.6,23.0,80.5,1.9,55.3,10.3,28,10,False,False,True
2011-10-28,26.5,28.1,25.0,82.0,6.182,71.3,6.5,28,10,True,False,False
2011-10-28,22.1,23.6,19.0,95.7,6.0,79.9,3.8,28,10,False,True,False
2011-10-29,26.4,29.0,21.5,76.9,0.303,61.4,7.1,29,10,True,False,False
2011-10-29,20.9,23.0,19.0,84.9,0.1,84.2,9.8,29,10,False,True,False
2011-10-29,26.2,32.0,22.0,82.9,7.1,54.3,9.6,29,10,False,False,True
2011-10-30,26.0,29.0,23.0,78.3,0.046,71.3,6.8,30,10,True,False,False
2011-10-30,22.1,24.1,21.0,87.1,0.4,55.4,6.9,30,10,False,True,False
2011-10-30,27.3,33.0,22.0,77.0,1.4,43.2,10.0,30,10,False,False,True
2011-10-31,26.3,29.0,25.0,78.6,3.029,78.9,6.8,31,10,True,False,False
2011-10-31,23.6,27.0,21.0,81.4,0.2,46.8,5.8,31,10,False,True,False
2011-10-31,27.5,32.2,23.0,80.4,2.0,47.4,9.3,31,10,False,False,True
2011-11-01,25.4,27.1,23.4,83.7,39.803,78.1,6.3,1,11,True,False,False
2011-11-01,24.9,29.0,22.0,81.9,0.0,11.5,4.4,1,11,False,True,False
2011-11-01,27.1,33.0,23.0,82.3,4.6,54.1,8.6,1,11,False,False,True
2011-11-02,24.5,28.1,21.0,85.3,0.0,31.1,5.3,2,11,False,True,False
2011-11-02,27.0,32.8,23.0,85.1,10.2,56.2,9.0,2,11,False,False,True
2011-11-02,25.5,28.0,23.1,80.0,0.001,49.8,7.3,2,11,True,False,False
2011-11-03,27.3,32.0,24.0,83.3,5.8,59.9,9.6,3,11,False,False,True
2011-11-03,25.0,29.0,21.0,80.7,0.0,20.7,5.6,3,11,False,True,False
2011-11-03,26.0,29.0,22.0,78.5,2.993,56.6,9.0,3,11,True,False,False
2011-11-04,27.6,33.0,23.0,80.1,2.1,47.6,9.2,4,11,False,False,True
2011-11-04,25.0,30.0,21.0,81.9,0.0,10.7,5.1,4,11,False,True,False
2011-11-04,24.5,26.1,23.0,92.9,227.937,85.7,4.1,4,11,True,False,False
2011-11-05,26.0,30.0,23.0,82.8,1.0,34.2,4.6,5,11,False,True,False
2011-11-05,26.5,28.4,25.0,85.7,5.665,88.6,6.5,5,11,True,False,False
2011-11-05,26.7,32.1,23.0,87.9,18.1,63.9,9.2,5,11,False,False,True
2011-11-06,25.5,28.0,24.0,91.5,40.845,90.7,6.0,6,11,True,False,False
2011-11-06,25.4,28.1,23.0,92.4,19.5,87.4,10.2,6,11,False,False,True
2011-11-06,26.3,30.0,23.0,82.5,0.0,38.5,6.2,6,11,False,True,False
2011-11-07,23.9,25.2,22.0,97.7,93.678,91.5,3.0,7,11,True,False,False
2011-11-07,24.8,28.1,22.0,93.8,19.0,88.9,9.0,7,11,False,False,True
2011-11-07,26.4,30.0,23.0,84.9,0.2,60.0,5.8,7,11,False,True,False
2011-11-08,24.5,27.4,22.0,89.4,262.782,90.4,7.0,8,11,True,False,False
2011-11-08,25.3,27.0,23.0,78.8,4.6,66.3,9.3,8,11,False,True,False
2011-11-08,26.2,30.0,23.0,91.4,8.4,77.5,9.2,8,11,False,False,True
2011-11-09,23.4,26.0,21.0,64.4,0.0,47.4,10.1,9,11,False,True,False
2011-11-09,27.4,32.0,24.0,84.7,7.8,50.8,8.5,9,11,False,False,True
2011-11-09,22.9,24.0,22.0,86.0,24.147,89.8,6.5,9,11,True,False,False
2011-11-10,22.6,27.0,19.0,66.0,0.0,12.5,9.1,10,11,False,True,False
2011-11-10,24.7,30.0,8.0,91.2,4.4,59.2,9.4,10,11,False,False,True
2011-11-10,22.5,25.0,21.0,83.6,3.598,78.7,7.6,10,11,True,False,False
2011-11-11,21.4,26.1,17.0,77.5,0.0,16.0,6.1,11,11,False,True,False
2011-11-11,25.2,31.2,22.7,90.5,25.4,63.2,8.5,11,11,False,False,True
2011-11-11,23.1,27.0,19.0,77.5,0.0,45.8,8.7,11,11,True,False,False
2011-11-12,21.8,27.0,18.0,80.0,0.0,33.6,4.6,12,11,False,True,False
2011-11-12,26.3,32.0,22.0,78.4,7.9,52.5,9.0,12,11,False,False,True
2011-11-12,23.5,27.0,20.1,77.7,0.0,44.1,8.2,12,11,True,False,False
2011-11-13,23.1,27.0,20.0,80.3,0.0,21.6,6.3,13,11,False,True,False
2011-11-13,24.4,28.0,21.0,79.9,0.0,48.8,7.5,13,11,True,False,False
2011-11-13,26.4,33.0,23.0,84.5,9.9,56.0,8.7,13,11,False,False,True
2011-11-14,24.5,28.0,22.0,82.1,0.574,54.4,6.0,14,11,True,False,False
2011-11-14,22.7,28.0,18.0,82.5,0.0,7.6,4.7,14,11,False,True,False
2011-11-14,26.2,31.1,23.0,86.4,0.1,51.0,9.4,14,11,False,False,True
2011-11-15,24.0,26.0,22.0,86.7,2.367,77.0,5.6,15,11,True,False,False
2011-11-15,22.8,28.0,18.0,81.7,0.0,3.0,3.8,15,11,False,True,False
2011-11-15,26.9,31.2,23.0,80.9,0.0,37.1,8.5,15,11,False,False,True
2011-11-16,25.2,27.1,23.0,85.4,55.227,86.6,5.8,16,11,True,False,False
2011-11-16,23.5,28.0,19.0,82.9,0.0,11.8,3.9,16,11,False,True,False
2011-11-16,27.2,32.0,23.0,81.8,3.5,51.9,8.8,16,11,False,False,True
2011-11-17,25.2,29.2,22.0,80.7,30.47,71.2,6.6,17,11,True,False,False
2011-11-17,24.1,29.0,20.0,84.4,0.0,5.7,3.0,17,11,False,True,False
2011-11-17,27.9,32.8,23.0,76.7,10.8,52.8,10.2,17,11,False,False,True
2011-11-18,24.2,30.3,20.0,84.3,0.0,13.3,3.8,18,11,False,True,False
2011-11-18,27.2,31.1,25.0,86.3,4.0,73.6,9.8,18,11,False,False,True
2011-11-18,24.9,29.0,21.0,80.8,0.0,53.3,6.1,18,11,True,False,False
2011-11-19,27.3,33.0,24.0,80.9,0.8,53.8,8.2,19,11,False,False,True
2011-11-19,24.3,28.7,20.0,78.0,0.0,58.6,8.0,19,11,True,False,False
2011-11-19,24.5,30.0,20.0,84.7,0.0,12.9,2.9,19,11,False,True,False
2011-11-20,27.5,33.0,23.0,72.1,5.7,52.2,9.5,20,11,False,False,True
2011-11-20,24.0,28.0,19.0,82.4,0.0,68.3,6.6,20,11,True,False,False
2011-11-20,24.3,28.0,20.0,73.9,0.3,0.2,4.6,20,11,False,True,False
2011-11-21,27.1,32.4,24.0,76.4,10.0,65.2,9.3,21,11,False,False,True
2011-11-21,25.3,27.0,23.0,87.7,7.161,87.8,6.6,21,11,True,False,False
2011-11-21,22.6,25.2,21.0,77.6,0.0,11.6,5.0,21,11,False,True,False
2011-11-22,28.0,33.2,24.0,76.0,0.0,63.0,9.9,22,11,False,False,True
2011-11-22,26.0,28.2,23.0,85.4,9.081,63.3,6.4,22,11,True,False,False
2011-11-22,21.9,24.1,20.0,88.3,5.0,37.5,3.4,22,11,False,True,False
2011-11-23,27.8,34.0,23.4,74.7,0.3,56.0,10.2,23,11,False,False,True
2011-11-23,21.2,24.0,19.9,88.2,1.7,57.5,5.8,23,11,False,True,False
2011-11-23,25.0,26.0,24.0,79.5,3.186,84.9,5.8,23,11,True,False,False
2011-11-24,21.5,27.0,18.0,80.8,0.0,23.5,3.7,24,11,False,True,False
2011-11-24,23.8,26.1,22.0,82.2,9.659,86.2,5.5,24,11,True,False,False
2011-11-24,27.0,32.4,22.0,71.6,0.7,48.3,10.2,24,11,False,False,True
2011-11-25,21.8,26.1,17.0,80.1,0.0,15.0,5.7,25,11,False,True,False
2011-11-25,23.3,24.1,21.0,94.8,184.613,91.8,3.7,25,11,True,False,False
2011-11-25,27.0,32.0,23.0,75.5,0.0,73.7,10.4,25,11,False,False,True
2011-11-26,23.3,26.0,22.0,92.0,19.822,84.9,7.3,26,11,True,False,False
2011-11-26,27.3,33.0,22.9,79.3,0.1,65.5,9.9,26,11,False,False,True
2011-11-26,23.4,27.0,20.0,80.2,0.2,12.2,4.9,26,11,False,True,False
2011-11-27,27.2,32.0,23.0,82.3,0.2,54.6,10.1,27,11,False,False,True
2011-11-27,24.0,28.0,21.0,82.5,5.0,31.9,5.9,27,11,False,True,False
2011-11-27,24.0,27.4,21.0,89.5,4.32,63.3,9.5,27,11,True,False,False
2011-11-28,26.4,31.2,23.0,86.4,0.3,66.1,10.1,28,11,False,False,True
2011-11-28,22.8,26.0,20.8,89.5,2.7,52.7,6.1,28,11,False,True,False
2011-11-28,24.0,27.0,22.0,88.4,14.937,74.3,60.3,28,11,True,False,False
2011-11-29,26.7,32.7,23.0,84.7,0.3,53.9,9.0,29,11,False,False,True
2011-11-29,24.7,27.0,22.0,83.6,2.987,67.0,7.2,29,11,True,False,False
2011-11-29,22.2,26.0,21.0,89.6,4.1,69.1,7.1,29,11,False,True,False
2011-11-30,25.7,28.0,23.0,79.2,0.064,51.1,8.6,30,11,True,False,False
2011-11-30,23.2,27.0,20.0,82.1,0.6,64.4,8.7,30,11,False,True,False
2011-11-30,26.9,32.2,23.0,84.1,0.0,48.7,7.7,30,11,False,False,True
2011-12-01,23.8,26.1,22.0,86.5,15.155,90.3,6.6,1,12,True,False,False
2011-12-01,18.6,22.0,15.0,87.8,3.0,87.9,6.8,1,12,False,True,False
2011-12-01,27.5,33.0,23.1,80.7,0.0,41.3,8.5,1,12,False,False,True
2011-12-02,20.8,22.0,19.7,86.3,108.622,91.8,6.2,2,12,True,False,False
2011-12-02,17.3,22.0,14.0,72.8,0.3,41.4,9.2,2,12,False,True,False
2011-12-02,27.2,32.1,22.0,72.3,0.1,38.2,10.2,2,12,False,False,True
2011-12-03,19.6,22.0,18.0,88.6,2.996,88.8,6.5,3,12,True,False,False
2011-12-03,17.3,22.0,13.0,75.9,0.0,14.8,7.3,3,12,False,True,False
2011-12-03,25.9,31.0,22.0,78.1,0.1,54.7,8.6,3,12,False,False,True
2011-12-04,19.9,23.1,17.7,88.7,0.0,74.8,5.3,4,12,True,False,False
2011-12-04,26.1,31.0,22.0,76.8,0.3,51.6,8.4,4,12,False,False,True
2011-12-04,18.3,23.0,14.0,74.9,0.0,20.4,6.9,4,12,False,True,False
2011-12-05,25.5,31.0,20.0,73.2,0.0,44.9,9.4,5,12,False,False,True
2011-12-05,19.1,25.0,14.0,81.4,0.0,12.5,5.6,5,12,False,True,False
2011-12-05,21.1,24.0,19.0,89.8,0.529,89.4,6.0,5,12,True,False,False
2011-12-06,26.5,31.9,23.0,75.0,0.0,76.2,10.3,6,12,False,False,True
2011-12-06,20.3,22.0,18.0,84.1,0.8,90.2,4.4,6,12,False,True,False
2011-12-06,23.7,27.0,21.0,86.6,7.924,84.9,8.3,6,12,True,False,False
2011-12-07,20.1,21.1,19.0,94.9,1.1,91.3,6.6,7,12,False,True,False
2011-12-07,23.9,27.0,22.0,88.5,3.041,90.7,7.5,7,12,True,False,False
2011-12-07,26.7,30.0,24.0,83.5,0.8,71.6,9.6,7,12,False,False,True
2011-12-08,23.6,25.2,22.0,90.7,5.104,90.9,5.5,8,12,True,False,False
2011-12-08,25.4,30.6,23.0,91.3,3.4,74.8,9.0,8,12,False,False,True
2011-12-08,18.4,20.0,16.6,80.8,6.1,80.0,9.3,8,12,False,True,False
2011-12-09,22.0,23.0,20.0,85.0,12.534,92.2,5.7,9,12,True,False,False
2011-12-09,24.8,27.1,23.0,89.2,2.0,87.5,10.2,9,12,False,False,True
2011-12-09,17.0,20.0,15.0,63.6,0.0,45.8,9.1,9,12,False,True,False
2011-12-10,20.4,22.0,18.0,88.8,8.337,92.3,5.9,10,12,True,False,False
2011-12-10,15.6,17.3,14.0,57.2,0.0,50.8,9.1,10,12,False,True,False
2011-12-10,25.9,31.2,21.0,68.8,0.0,50.2,10.5,10,12,False,False,True
2011-12-11,14.8,19.0,11.5,58.4,0.0,27.6,8.9,11,12,False,True,False
2011-12-11,25.3,30.2,21.0,61.7,0.0,54.2,10.4,11,12,False,False,True
2011-12-11,18.4,19.1,18.0,86.6,17.085,91.8,7.0,11,12,True,False,False
2011-12-12,15.0,20.0,10.0,63.2,0.0,24.6,8.1,12,12,False,True,False
2011-12-12,24.1,30.9,19.0,71.3,0.0,39.0,10.4,12,12,False,False,True
2011-12-12,18.6,20.0,18.0,82.2,0.0,91.8,8.0,12,12,True,False,False
2011-12-13,16.0,22.0,11.0,70.2,0.0,21.9,7.1,13,12,False,True,False
2011-12-13,24.8,29.1,21.0,71.4,1.5,68.2,10.4,13,12,False,False,True
2011-12-13,19.5,21.0,18.0,82.9,0.001,91.8,7.5,13,12,True,False,False
2011-12-14,18.2,23.0,12.0,72.6,0.0,20.6,5.5,14,12,False,True,False
2011-12-14,25.3,32.0,22.0,81.6,4.2,75.7,10.0,14,12,False,False,True
2011-12-14,20.3,22.2,19.0,86.7,0.011,91.9,6.8,14,12,True,False,False
2011-12-15,26.6,33.0,23.0,83.6,0.0,57.1,10.2,15,12,False,False,True
2011-12-15,20.4,22.0,19.0,97.9,11.816,92.0,5.2,15,12,True,False,False
2011-12-15,19.3,20.5,18.0,60.7,0.0,27.8,7.7,15,12,False,True,False
2011-12-16,20.3,22.0,19.8,97.8,27.274,91.9,3.9,16,12,True,False,False
2011-12-16,26.5,31.2,22.0,81.5,0.0,50.4,9.3,16,12,False,False,True
2011-12-16,18.3,21.0,17.0,62.1,1.0,39.8,8.8,16,12,False,True,False
2011-12-17,22.2,24.0,21.0,86.9,1.267,91.0,5.4,17,12,True,False,False
2011-12-17,26.4,31.0,22.0,69.7,0.0,54.3,10.4,17,12,False,False,True
2011-12-17,16.9,19.0,15.0,62.4,0.0,15.1,7.0,17,12,False,True,False
2011-12-18,25.9,32.0,21.0,65.3,0.0,48.5,10.4,18,12,False,False,True
2011-12-18,16.9,18.0,15.0,72.7,0.0,43.8,4.0,18,12,False,True,False
2011-12-18,22.1,22.4,22.0,81.6,0.873,91.5,5.4,18,12,True,False,False
2011-12-19,17.0,20.2,13.0,77.3,0.0,12.2,3.2,19,12,False,True,False
2011-12-19,21.5,23.0,20.0,83.4,0.0,84.4,5.9,19,12,True,False,False
2011-12-19,25.7,31.1,21.0,63.6,0.0,39.8,10.4,19,12,False,False,True
2011-12-20,17.5,23.0,13.0,79.1,0.0,11.4,3.1,20,12,False,True,False
2011-12-20,20.1,22.0,19.0,96.8,8.879,91.5,5.2,20,12,True,False,False
2011-12-20,24.5,29.0,21.0,79.8,0.3,79.1,10.1,20,12,False,False,True
2011-12-21,19.2,23.0,17.0,78.0,0.0,14.4,3.7,21,12,False,True,False
2011-12-21,26.2,32.0,23.0,83.5,0.0,60.0,10.2,21,12,False,False,True
2011-12-21,20.6,22.1,19.0,95.8,1.021,91.9,5.4,21,12,True,False,False
2011-12-22,26.9,31.2,23.0,82.7,0.0,56.7,8.4,22,12,False,False,True
2011-12-22,20.7,21.4,19.9,98.4,10.9,91.8,4.5,22,12,True,False,False
2011-12-22,19.6,23.0,14.2,67.5,0.0,17.8,4.8,22,12,False,True,False
2011-12-23,26.6,31.0,23.0,77.6,0.0,56.8,10.4,23,12,False,False,True
2011-12-23,20.3,21.0,20.0,98.5,12.922,91.9,4.0,23,12,True,False,False
2011-12-23,17.0,19.0,15.9,65.9,0.0,22.8,4.9,23,12,False,True,False
2011-12-24,25.2,31.0,21.0,66.9,0.0,61.9,10.4,24,12,False,False,True
2011-12-24,20.1,21.8,18.0,93.7,17.041,91.5,5.1,24,12,True,False,False
2011-12-24,15.6,19.0,12.0,55.9,0.0,28.2,8.2,24,12,False,True,False
2011-12-25,23.8,29.2,18.0,66.1,0.0,41.5,9.7,25,12,False,False,True
2011-12-25,17.1,18.2,16.0,94.1,17.966,90.1,4.4,25,12,True,False,False
2011-12-25,13.7,19.0,8.0,57.9,0.0,5.0,6.1,25,12,False,True,False
2011-12-26,24.8,31.0,19.0,68.0,0.0,47.9,9.8,26,12,False,False,True
2011-12-26,14.2,20.0,8.0,61.8,0.0,4.4,5.3,26,12,False,True,False
2011-12-26,17.7,19.0,15.9,86.4,0.0,91.6,4.5,26,12,True,False,False
2011-12-27,16.4,19.1,13.0,67.4,0.0,49.6,4.3,27,12,False,True,False
2011-12-27,18.9,21.0,17.9,87.9,0.029,91.8,5.4,27,12,True,False,False
2011-12-27,25.5,31.0,22.0,80.5,0.0,76.0,9.1,27,12,False,False,True
2011-12-28,17.2,19.0,16.0,74.8,0.0,90.8,4.8,28,12,False,True,False
2011-12-28,20.1,22.0,18.0,89.3,1.004,88.0,7.0,28,12,True,False,False
2011-12-28,25.5,29.4,22.0,78.5,0.4,77.8,9.0,28,12,False,False,True
2011-12-29,21.3,25.0,19.0,87.7,0.001,62.9,6.6,29,12,True,False,False
2011-12-29,25.9,31.2,20.0,67.4,0.0,63.0,10.4,29,12,False,False,True
2011-12-29,17.9,21.4,16.0,75.6,0.0,88.6,4.2,29,12,False,True,False
2011-12-30,26.8,32.1,22.1,75.2,0.0,60.2,9.9,30,12,False,False,True
2011-12-30,16.4,19.0,14.6,72.3,0.0,72.1,7.9,30,12,False,True,False
2011-12-30,20.7,22.4,20.0,97.7,20.036,90.3,5.3,30,12,True,False,False
2011-12-31,26.2,31.0,23.0,77.1,3.6,79.1,10.3,31,12,False,False,True
2011-12-31,14.9,16.0,13.0,74.4,0.0,90.8,5.4,31,12,False,True,False
2011-12-31,21.3,23.3,19.0,91.9,1.355,92.3,6.5,31,12,True,False,False
2012-01-01,26.7,31.0,23.0,76.3,0.0,80.4,10.4,1,1,False,False,True
2012-01-01,19.9,21.2,19.0,97.9,4.358,91.9,5.8,1,1,True,False,False
2012-01-01,15.7,17.0,14.4,71.4,0.0,89.2,4.5,1,1,False,True,False
2012-01-02,19.9,21.2,19.0,98.8,3.0,91.3,5.1,2,1,True,False,False
2012-01-02,14.5,16.0,13.9,88.0,0.3,93.8,1.8,2,1,False,True,False
2012-01-02,26.3,31.0,23.0,76.4,0.0,56.6,10.3,2,1,False,False,True
2012-01-03,21.4,25.0,18.0,87.4,0.0,61.4,6.0,3,1,True,False,False
2012-01-03,14.3,15.4,13.0,92.0,1.5,99.5,3.3,3,1,False,True,False
2012-01-03,25.9,31.6,22.0,77.8,0.0,61.2,10.0,3,1,False,False,True
2012-01-04,19.5,22.4,18.0,96.9,1.525,85.8,4.4,4,1,True,False,False
2012-01-04,10.7,13.0,9.0,82.5,6.1,91.2,9.9,4,1,False,True,False
2012-01-04,25.8,31.0,21.0,75.9,0.0,49.9,9.8,4,1,False,False,True
2012-01-05,19.8,23.0,17.3,84.9,1.026,89.8,9.4,5,1,True,False,False
2012-01-05,9.7,11.0,8.0,82.0,0.4,90.8,10.0,5,1,False,True,False
